"kind","route","probe_route","methods","public_state","required_permission","required_role","allowed_roles","expected_blocked_roles","expected_unauthenticated","expected_blocked","expected_cache","indexing","source_file","unauthenticated_status","super_admin_status","director_status","principal_status","admin_status","accountant_status","teacher_status","parent_status","viewer_status"
"api","/api/teacher/homework","/api/teacher/homework","GET","PRIVATE","VIEW_OWN_HOMEWORK_PORTAL","TEACHER","TEACHER","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/teacher/homework/route.ts","401","403","403","403","403","403","200","403","403"
"api","/api/teacher/id-card","/api/teacher/id-card","GET","PRIVATE","VIEW_OWN_STAFF_ID_CARD","TEACHER","TEACHER","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/teacher/id-card/route.ts","401","200","200","403","403","403","200","403","403"
"api","/api/teacher/library","/api/teacher/library","GET","PRIVATE","VIEW_OWN_LIBRARY_PORTAL","TEACHER","TEACHER","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/teacher/library/route.ts","401","403","403","403","403","403","200","403","403"
"api","/api/teacher/marks","/api/teacher/marks","GET","PRIVATE","VIEW_EXAMS","TEACHER","TEACHER","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/teacher/marks/route.ts","401","403","403","403","403","403","200","403","403"
"api","/api/teacher/notifications","/api/teacher/notifications","GET|POST","PRIVATE","CREATE_SCOPED_NOTIFICATIONS","TEACHER","TEACHER","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/teacher/notifications/route.ts","401","403","403","403","403","403","200","403","403"
"api","/api/teacher/report-cards","/api/teacher/report-cards","GET","PRIVATE","VIEW_REPORT_CARDS","TEACHER","TEACHER","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/teacher/report-cards/route.ts","401","403","403","403","403","403","200","403","403"
"api","/api/timetable/[resource]","/api/timetable/teachers","POST","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/timetable/[resource]/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/timetable/[resource]/[id]","/api/timetable/teachers/qasec1qa-object-missing","PUT|DELETE","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/timetable/[resource]/[id]/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/timetable/drafts","/api/timetable/drafts","POST","PRIVATE","MANAGE_TIMETABLE_BUILDER","","SUPER_ADMIN|DIRECTOR|PRINCIPAL","ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/timetable/drafts/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/timetable/drafts/[id]","/api/timetable/drafts/qasec1qa-object-missing","PUT","PRIVATE","MANAGE_TIMETABLE_BUILDER","","SUPER_ADMIN|DIRECTOR|PRINCIPAL","ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/timetable/drafts/[id]/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/timetable/drafts/[id]/fixed-periods","/api/timetable/drafts/qasec1qa-object-missing/fixed-periods","POST","PRIVATE","MANAGE_TIMETABLE_BUILDER","","SUPER_ADMIN|DIRECTOR|PRINCIPAL","ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/timetable/drafts/[id]/fixed-periods/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/timetable/entries","/api/timetable/entries","PUT|DELETE","PRIVATE","MANAGE_TIMETABLE_BUILDER","","SUPER_ADMIN|DIRECTOR|PRINCIPAL","ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/timetable/entries/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/timetable/export/[type]","/api/timetable/export/students","GET","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/timetable/export/[type]/route.ts","401","400","400","400","400","403","403","403","403"
"api","/api/timetable/generate","/api/timetable/generate","POST","PRIVATE","RUN_TIMETABLE_GENERATOR","","SUPER_ADMIN|DIRECTOR|PRINCIPAL","ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/timetable/generate/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/udise/export","/api/udise/export","GET","PRIVATE","EXPORT_UDISE_CHECKLIST","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/udise/export/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/udise/staff","/api/udise/staff","GET","PRIVATE","VIEW_UDISE_CHECKLIST","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/udise/staff/route.ts","401","200","200","200","200","403","403","403","200"
"api","/api/udise/students","/api/udise/students","GET","PRIVATE","VIEW_UDISE_CHECKLIST","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/udise/students/route.ts","401","200","200","200","200","403","403","403","200"
"api","/api/udise/summary","/api/udise/summary","GET","PRIVATE","VIEW_UDISE_CHECKLIST","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/udise/summary/route.ts","401","200","200","200","200","403","403","403","200"
"api","/api/users","/api/users","GET|POST","PRIVATE","VIEW_USERS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/users/route.ts","401","200","200","403","200","403","403","403","403"
"api","/api/users/[id]","/api/users/qasec1qa-object-missing","PUT","PRIVATE","MANAGE_USERS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/users/[id]/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/users/[id]/reset-password","/api/users/qasec1qa-object-missing/reset-password","POST","PRIVATE","RESET_USER_PASSWORDS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/users/[id]/reset-password/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/vendors","/api/vendors","GET|POST","PRIVATE","VIEW_VENDORS","","SUPER_ADMIN|DIRECTOR|ADMIN|ACCOUNTANT","PRINCIPAL|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/vendors/route.ts","401","200","200","403","200","200","403","403","403"
"api","/api/vendors/[id]","/api/vendors/qasec1qa-object-missing","GET|PUT|DELETE","PRIVATE","VIEW_VENDORS","","SUPER_ADMIN|DIRECTOR|ADMIN|ACCOUNTANT","PRINCIPAL|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/vendors/[id]/route.ts","401","404","404","403","404","404","403","403","403"
"api","/api/website-admin/navigation","/api/website-admin/navigation","GET|PUT","PRIVATE","MANAGE_PUBLIC_WEBSITE_NAVIGATION","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/website-admin/navigation/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/website-admin/pages","/api/website-admin/pages","GET|POST","PRIVATE","MANAGE_PUBLIC_WEBSITE_PAGES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/website-admin/pages/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/website-admin/pages/[id]","/api/website-admin/pages/qasec1qa-object-missing","GET|PUT","PRIVATE","PREVIEW_PUBLIC_WEBSITE_DRAFTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/website-admin/pages/[id]/route.ts","401","404","404","404","404","403","403","403","403"
"api","/api/website-admin/pages/[id]/workflow","/api/website-admin/pages/qasec1qa-object-missing/workflow","POST","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/website-admin/pages/[id]/workflow/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/website-admin/posts","/api/website-admin/posts","GET|POST","PRIVATE","MANAGE_PUBLIC_WEBSITE_POSTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/website-admin/posts/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/website-admin/posts/[id]","/api/website-admin/posts/qasec1qa-object-missing","GET|PUT","PRIVATE","PREVIEW_PUBLIC_WEBSITE_DRAFTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/website-admin/posts/[id]/route.ts","401","404","404","404","404","403","403","403","403"
"api","/api/website-admin/posts/[id]/workflow","/api/website-admin/posts/qasec1qa-object-missing/workflow","POST","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/website-admin/posts/[id]/workflow/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/website-admin/reports","/api/website-admin/reports","GET","PRIVATE","VIEW_PUBLIC_WEBSITE_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/website-admin/reports/route.ts","401","200","200","200","200","403","403","403","200"
"api","/api/website-admin/reports/export","/api/website-admin/reports/export","GET","PRIVATE","EXPORT_PUBLIC_WEBSITE_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/website-admin/reports/export/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/website-admin/settings","/api/website-admin/settings","GET|POST|PATCH","PRIVATE","MANAGE_PUBLIC_WEBSITE_SETTINGS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/website-admin/settings/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/whatsapp/batches","/api/whatsapp/batches","GET|POST","PRIVATE","VIEW_WHATSAPP_CENTRE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/batches/route.ts","401","200","200","200","200","403","403","403","200"
"api","/api/whatsapp/batches/[id]","/api/whatsapp/batches/qasec1qa-object-missing","GET","PRIVATE","VIEW_WHATSAPP_DELIVERIES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL","ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/batches/[id]/route.ts","401","404","404","404","403","403","403","403","403"
"api","/api/whatsapp/batches/[id]/preview","/api/whatsapp/batches/qasec1qa-object-missing/preview","POST","PRIVATE","CREATE_WHATSAPP_BATCHES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/batches/[id]/preview/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/whatsapp/batches/[id]/workflow","/api/whatsapp/batches/qasec1qa-object-missing/workflow","POST","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","401","NOT_APPLICABLE","private, no-store","NOINDEX","api/whatsapp/batches/[id]/workflow/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/whatsapp/consents","/api/whatsapp/consents","GET|POST","PRIVATE","MANAGE_WHATSAPP_CONSENTS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/consents/route.ts","401","200","200","403","200","403","403","403","403"
"api","/api/whatsapp/consents/[id]/opt-out","/api/whatsapp/consents/qasec1qa-object-missing/opt-out","POST","PRIVATE","MANAGE_WHATSAPP_CONSENTS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/consents/[id]/opt-out/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/whatsapp/process","/api/whatsapp/process","POST","PRIVATE","PROCESS_WHATSAPP_QUEUE","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/process/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/whatsapp/profiles","/api/whatsapp/profiles","GET|POST","PRIVATE","VIEW_WHATSAPP_CENTRE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/profiles/route.ts","401","200","200","200","200","403","403","403","200"
"api","/api/whatsapp/profiles/[id]/health","/api/whatsapp/profiles/qasec1qa-object-missing/health","POST","PRIVATE","MANAGE_WHATSAPP_INTEGRATION","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/profiles/[id]/health/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/whatsapp/profiles/[id]/workflow","/api/whatsapp/profiles/qasec1qa-object-missing/workflow","POST","PRIVATE","MANAGE_WHATSAPP_INTEGRATION","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/profiles/[id]/workflow/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/whatsapp/reports","/api/whatsapp/reports","GET","PRIVATE","VIEW_WHATSAPP_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/reports/route.ts","401","200","200","200","200","403","403","403","200"
"api","/api/whatsapp/reports/export","/api/whatsapp/reports/export","GET","PRIVATE","EXPORT_WHATSAPP_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/reports/export/route.ts","401","200","200","200","200","403","403","403","403"
"api","/api/whatsapp/templates","/api/whatsapp/templates","GET|POST","PRIVATE","VIEW_WHATSAPP_CENTRE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/templates/route.ts","401","200","200","200","200","403","403","403","200"
"api","/api/whatsapp/templates/[id]/workflow","/api/whatsapp/templates/qasec1qa-object-missing/workflow","POST","PRIVATE","MANAGE_WHATSAPP_TEMPLATE_MAPPINGS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","401","403_OR_404","private, no-store","NOINDEX","api/whatsapp/templates/[id]/workflow/route.ts","401","405","405","405","405","405","405","405","405"
"api","/api/whatsapp/webhook/[profileCode]","/api/whatsapp/webhook/QASEC1QA","GET|POST","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","private, no-store","NOINDEX","api/whatsapp/webhook/[profileCode]/route.ts","404","404","404","404","404","404","404","404","404"
"page","/","/","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/about","/about","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/about/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/academics","/academics","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/academics/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/accessibility","/accessibility","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/accessibility/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/admissions","/admissions","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/admissions/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/ai-assistant","/ai-assistant","GET","PRIVATE","VIEW_AI_ASSISTANT","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","ai-assistant/page.tsx","307","200","200","200","200","307","307","307","307"
"page","/ai-assistant/audit","/ai-assistant/audit","GET","PRIVATE","VIEW_AI_ASSISTANT_AUDIT","","SUPER_ADMIN|DIRECTOR|PRINCIPAL","ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","ai-assistant/audit/page.tsx","307","200","200","200","307","307","307","307","307"
"page","/ai-assistant/evaluations","/ai-assistant/evaluations","GET","PRIVATE","RUN_AI_ASSISTANT_EVALUATIONS","","SUPER_ADMIN|DIRECTOR","PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","ai-assistant/evaluations/page.tsx","307","200","200","307","307","307","307","307","307"
"page","/ai-assistant/settings","/ai-assistant/settings","GET","PRIVATE","MANAGE_AI_ASSISTANT","","SUPER_ADMIN|DIRECTOR","PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","ai-assistant/settings/page.tsx","307","200","200","307","307","307","307","307","307"
"page","/ai-assistant/sources","/ai-assistant/sources","GET","PRIVATE","MANAGE_AI_ASSISTANT_SOURCES","","SUPER_ADMIN|DIRECTOR","PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","ai-assistant/sources/page.tsx","307","200","200","307","307","307","307","307","307"
"page","/attendance/staff","/attendance/staff","GET","PRIVATE","VIEW_STAFF_ATTENDANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","attendance/staff/page.tsx","307","200","200","200","200","307","307","307","307"
"page","/attendance/staff/reports","/attendance/staff/reports","GET","PRIVATE","VIEW_STAFF_ATTENDANCE_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","attendance/staff/reports/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/attendance/students","/attendance/students","GET","PRIVATE","VIEW_STUDENT_ATTENDANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","attendance/students/page.tsx","307","200","200","200","200","307","200","307","307"
"page","/attendance/students/reports","/attendance/students/reports","GET","PRIVATE","VIEW_STUDENT_ATTENDANCE_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","attendance/students/reports/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/books","/books","GET","PRIVATE","VIEW_BOOKS_FINANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/page.tsx","307","200","200","200","200","200","307","307","200"
"page","/books/catalog","/books/catalog","GET","PRIVATE","VIEW_BOOKS_FINANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/catalog/page.tsx","307","200","200","200","200","200","307","307","200"
"page","/books/publisher-bills","/books/publisher-bills","GET","PRIVATE","VIEW_BOOKS_FINANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/publisher-bills/page.tsx","307","200","200","200","200","200","307","307","200"
"page","/books/publisher-bills/new","/books/publisher-bills/new","GET","PRIVATE","MANAGE_PUBLISHER_BILLS","","SUPER_ADMIN|DIRECTOR|ADMIN|ACCOUNTANT","PRINCIPAL|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/publisher-bills/new/page.tsx","307","200","200","307","200","200","307","307","307"
"page","/books/publishers","/books/publishers","GET","PRIVATE","VIEW_BOOKS_FINANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/publishers/page.tsx","307","200","200","200","200","200","307","307","200"
"page","/books/reports","/books/reports","GET","PRIVATE","VIEW_BOOK_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/reports/page.tsx","307","200","200","200","200","200","307","307","200"
"page","/books/sales","/books/sales","GET","PRIVATE","VIEW_BOOKS_FINANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/sales/page.tsx","307","200","200","200","200","200","307","307","200"
"page","/books/sales/[id]","/books/sales/qasec1qa-object-missing","GET","PRIVATE","VIEW_BOOKS_FINANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/sales/[id]/page.tsx","307","404","404","404","404","404","307","307","404"
"page","/books/sales/[id]/print","/books/sales/qasec1qa-object-missing/print","GET","PRIVATE","VIEW_BOOKS_FINANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/sales/[id]/print/page.tsx","307","404","404","404","404","404","307","307","404"
"page","/books/sales/new","/books/sales/new","GET","PRIVATE","MANAGE_BOOK_SALES","","SUPER_ADMIN|DIRECTOR|ADMIN|ACCOUNTANT","PRINCIPAL|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/sales/new/page.tsx","307","200","200","307","200","200","307","307","307"
"page","/books/settlements","/books/settlements","GET","PRIVATE","VIEW_BOOKS_FINANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/settlements/page.tsx","307","200","200","200","200","200","307","307","200"
"page","/books/settlements/[date]","/books/settlements/2026-07-19","GET","PRIVATE","VIEW_BOOKS_FINANCE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","books/settlements/[date]/page.tsx","307","200","200","200","200","200","307","307","200"
